firstName,lastName,position,team,playerId,birthdate,points,lower,upper,sdPts,positionRank,dropoff,tier,vor,overallRank,adp,aav,adpDiff,exp,ecrPosition,sdRank,ecrRank,risk
William,Jackson,DB,CIN,2556367,1/1/93,23,4.6,41.4,32.52691193,154,4.3,42,20,549,,0.46,,1,,,,5.923082744
Seth,DeValve,TE,CLE,2556365,1/29/93,29.89789219,19.721112,43.23713173,10.27222717,45,0.880975881,14,19.89789219,550,,0.32,,1,41.9,8.8,230.6,6.816314176
Xavier,Woods,DB,DAL,2558159,7/26/95,22.75,4.55,40.95,32.17335854,155,13.925,42,19.75,551,,0.41,,0,,,,5.887119886
Willie,Young,LB,CHI,2508063,9/19/85,26.75,5.35,48.15,37.83021279,126,0.875,40,19.75,551,,0.24,,7,,,,7.33998183
DOnta,Foreman,RB,HOU,2557994,4/24/96,47.3455819,38.32266933,57.6188,10.45532352,65,0.346426369,18,19.3455819,553,160.56,2.48,392.44,0,59.7,8.1,177.8,5.043524989
Jacquizz,Rodgers,RB,TB,2495471,2/6/90,47.28150738,40.01100667,53.58786667,8.746710764,66,0.734453571,18,19.28150738,554,116.61,1.26,437.39,6,47.2,7.4,134.3,4.675489575
Andre,Holmes,WR,BUF,2495453,6/16/88,52.270602,30.5292,71.57574,19.50271075,88,0.49582581,17,19.270602,555,,0.49,,6,101.4,11.7,244,6.306766273
Nick,Boyle,TE,BAL,2552402,2/17/93,29.04546667,3.3952,47.35824,19.83979224,46,0.107988578,15,19.04546667,556,,0.28,,2,42.5,9.5,246.5,8.93074929
Pernell,McPhee,LB,CHI,2495201,12/17/88,26,5.2,46.8,36.76955262,127,1,40,19,557,,0.38,,6,,,,7.213405099
Garrett,Celek,TE,SF,2534820,5/29/88,28.98836595,13.56367767,42.45566067,14.00434281,47,0.291205032,15,18.98836595,558,,0.95,,5,,,,7.565165972
Adam,Shaheen,TE,CHI,2558144,1/1/94,28.88659023,17.01340775,45.74160709,11.96706071,48,0.721469562,15,18.88659023,559,,0.94,,0,43,13,237.4,8.655707438
Jermaine,Kearse,WR,SEA,2532887,2/6/90,51.79510238,39.69882667,63.912418,11.91649512,89,0.049612647,17,18.79510238,560,,0.48,,5,97.3,11.1,260,5.404327873
Markus,Wheaton,WR,CHI,2539291,2/7/91,51.75445,31.789,72.961,20.29268988,90,0.061727293,17,18.75445,561,,0.72,,4,98.1,14.5,256.4,6.80973007
Mychal,Kendricks,LB,PHI,2532890,9/28/90,25.75,5.15,46.35,36.41599923,128,1.625,40,18.75,562,,0.61,,5,,,,7.171212855
Chris,Godwin,WR,TB,2558105,2/27/96,51.73652947,31.169772,78.8635672,22.23781601,91,0.595379081,17,18.73652947,563,220.87,1.63,342.13,0,99.9,15.4,231.8,7.152594931
Jonathan,Williams,RB,BUF,2555227,2/2/94,46.71680369,18.429394,72.35212,22.01404223,67,1.696926726,18,18.71680369,564,152.78,1.26,411.22,1,56.6,9.3,171.2,6.732827485
Eli,Rogers,WR,PIT,2553737,12/23/92,51.64891595,37.57103437,70.22476124,15.91290906,92,1.057557536,17,18.64891595,565,,0.62,,2,81.7,9.8,233.8,5.638287078
Lance,Kendricks,TE,GB,2495187,1/30/88,28.50773162,10.50024559,50.977336,18.01181012,49,1.725142592,15,18.50773162,566,,0.41,,6,43.7,9.7,246.3,8.646705053
Jalen,Richard,RB,OAK,2556885,10/15/93,46.37730393,30.5185,63.7102,16.6988343,68,2.726878929,18,18.37730393,567,198.9,0.99,368.1,1,63,7,195.8,5.560215225
Mitchell,Trubisky,QB,CHI,2558008,8/20/94,31.09161,1.93503,66.93096667,32.04800278,39,8.999331071,21,18.09161,568,181.54,2.66,386.46,0,,,,7.460427483
A.J.,Derby,TE,DEN,2552580,9/20/91,27.82250971,8.655664019,42.86464102,14.67172419,50,2.118070546,15,17.82250971,569,,0.56,,2,37.8,8,245.1,7.385421269
Adam,Humphries,WR,TB,2553895,6/24/93,50.63338482,34.216,67.6681243,15.55006358,93,0.172185383,17,17.63338482,570,,0.47,,2,100.7,13.2,274.2,6.107376611
Travis,Benjamin,WR,LAC,2532790,12/29/89,50.549332,41.676656,66.82614,13.23261243,94,0.204966429,17,17.549332,571,189.75,0.62,381.25,5,83.8,10.3,232.9,5.425817227
Laquon,Treadwell,WR,MIN,2555214,6/14/95,50.37306688,30.63686667,65.16875667,17.06836359,95,0.388429751,17,17.37306688,572,207.94,1.38,364.06,1,84.7,9.3,235.5,5.68738327
Malcolm,Mitchell,WR,NE,2555216,7/20/93,50.31566426,29.1486,76.50623633,24.21008744,96,1.017746261,17,17.31566426,573,182.34,0.96,390.66,1,73.5,13.2,197.3,7.035223353
Charles,Harris,LB,MIA,2558001,3/6/95,24.25,4.85,43.65,34.29467889,129,0.375,40,17.25,574,,1.05,,0,,,,6.918059394
Koa,Misi,LB,MIA,496820,1/17/87,24,4.8,43.2,33.9411255,130,0.625,40,17,575,,0.38,,7,,,,6.87586715
Takkarist,McKinley,LB,ATL,2557872,11/2/95,23.75,4.75,42.75,33.58757211,131,0.75,40,16.75,576,,1.37,,0,,,,6.833674907
Cooper,Kupp,WR,LAR,2557898,6/15/93,49.65361,23.838,55.0688,17.95919048,97,1.994242347,17,16.65361,577,145.59,1.75,431.41,0,67.8,13.8,181.9,6.455134678
Corey,Nelson,LB,DEN,2550167,4/22/92,23,4.6,41.4,32.52691193,132,2.375,40,16,578,,0.78,,3,,,,6.707098176
Paul,Worrilow,LB,DET,2541535,5/1/90,23,4.6,41.4,32.52691193,132,1.125,40,16,578,,0.77,,4,,,,6.707098176
Jarvis,Jones,LB,ARI,2540137,10/13/89,23,4.6,41.4,32.52691193,132,0,40,16,578,,0.28,,4,,,,6.707098176
Mike,Williams,WR,LAC,2558846,10/4/94,48.942226,17.2012,86.86983,32.17286628,98,3.138971347,17,15.942226,581,168.45,4.29,412.55,0,77.6,17.4,200,8.515852851
Richard,Rodgers,TE,GB,2550313,1/22/92,25.74266833,9.659733333,43.025,16.24409561,51,0.179781071,15,15.74266833,582,,0.48,,3,53.5,14.3,308,9.955669265
Dion,Sims,TE,CHI,2540200,2/18/91,25.66621,15.10792,39.49957,13.99058129,52,1.038511667,15,15.66621,583,,0.35,,4,39.6,9.7,224.8,7.863744949
Tim,Hightower,RB,SF,4383,5/23/86,43.66245,36.2405,54.74265,10.70392472,69,0.624479048,18,15.66245,584,197.11,0.63,386.89,9,66.9,9,208.4,5.277778257
Marlon,Mack,RB,IND,2558123,3/7/96,43.6384,14.06012,60.1064,21.56970828,70,1.707014762,19,15.6384,585,143.94,2.27,441.06,0,59.7,11.2,171.8,7.10849981
Jonnu,Smith,TE,TEN,2558207,8/22/95,25.45956452,16.876184,33.139526,7.988565692,53,1.915398452,15,15.45956452,586,,1.16,,0,,,,5.222542026
Chris,Ivory,RB,JAC,2507999,3/22/88,42.4375419,15.88824,86.833036,33.03035733,71,2.145048095,19,14.4375419,587,203.41,0.57,383.59,7,70.7,8.1,221.7,7.812237343
Brock,Osweiler,QB,CLE,2533436,11/22/90,27.364175,-0.006,71.4928,52.73789222,40,10.79256357,21,14.364175,588,,0.46,,5,37.9,5.3,248.6,9.234173735
Jordan,Leggett,TE,NYJ,2557885,1/31/95,23.79583214,9.457534,41.194328,14.59919283,54,1.036968214,15,13.79583214,589,,0.96,,0,46,9.2,282.7,7.802555458
Albert,McClellan,LB,BAL,496814,6/4/86,20.75,4.15,37.35,29.34493142,135,0.375,41,13.75,590,,0.17,,7,,,,6.327367983
Zach,Cunningham,LB,HOU,2558094,12/12/94,20.5,4.1,36.9,28.99137803,136,0.375,41,13.5,591,,2.02,,0,,,,6.28517574
Wendell,Smallwood,RB,PHI,2555461,1/26/94,41.42522857,18.09851429,60.13892,21.08563423,72,3.300320179,19,13.42522857,592,158.135,0.97,433.865,1,63.3,11.2,184.2,7.049130605
Paul,Richardson,WR,SEA,2543491,4/13/92,46.37650931,24.94377576,68.9975,20.25113776,99,2.753524543,17,13.37650931,593,215.67,0.77,377.33,3,78,11.9,214.4,6.416834073
Maxx,Williams,TE,BAL,2552468,4/12/94,23.2925,10.68422,35.8166,12.10834652,55,1.946961619,15,13.2925,594,,0.51,,2,40.2,10.7,231,7.856641712
ZaDarius,Smith,LB,BAL,2552279,9/8/92,20.25,4.05,36.45,28.63782464,137,0.375,41,13.25,595,,0.2,,2,,,,6.242983496
Ben,Heeney,LB,OAK,2552306,5/13/92,20,4,36,28.28427125,138,0.5,41,13,596,,0.45,,2,,,,6.200791253
Stephone,Anthony,LB,NO,2552321,7/28/92,19.75,3.95,35.55,27.93071786,139,0.75,41,12.75,597,,0.74,,2,,,,6.158599009
Michael,Wilhoite,LB,SEA,2532331,12/7/86,19.25,3.85,34.65,27.22361108,140,0.625,41,12.25,598,,0.27,,6,,,,6.074214522
Josh,Gordon,WR,CLE,2537931,4/13/91,45.23,0,88.242,42.97625591,100,3.893249524,17,12.23,599,190.91,1.03,408.09,5,99.8,36.7,232.8,12.55679275
Will,Tye,TE,NYG,2553830,11/4/91,22.22522786,7.948433667,40.220016,16.77754794,56,1.956178643,15,12.22522786,600,,0.47,,2,43.8,10.4,272,8.657952274
Shilique,Calhoun,LB,OAK,2555294,3/20/92,18.75,3.75,33.75,26.51650429,141,0.375,41,11.75,601,,0.23,,1,,,,5.989830035
Crevon,LeBlanc,DB,CHI,2556587,7/25/94,14.65,14.65,14.65,,156,13.15,42,11.65,602,,0.22,,1,,,,
Jeremiah,Attaochu,LB,LAC,2543717,1/17/93,18.5,3.7,33.3,26.1629509,142,0.25,41,11.5,603,,0.32,,3,,,,5.947637791
Tyler,Matakevich,LB,PIT,2555171,12/22/92,18.25,3.65,32.85,25.80939751,143,1.625,41,11.25,604,,0.33,,1,,,,5.905445548
Lorenzo,Mauldin,LB,NYJ,2552297,10/1/92,18.25,3.65,32.85,25.80939751,143,0.25,41,11.25,604,,0.2,,2,,,,5.905445548
James,Conner,RB,PIT,2557978,5/5/95,39.15975905,32.6594,49.9776,8.741794374,73,3.023095179,19,11.15975905,606,164.62,1.74,441.38,0,70.9,8.5,218.8,4.923931011
Damien,Wilson,LB,DAL,2552686,5/28/93,17.75,3.55,31.95,25.10229073,145,10,41,10.75,607,,0.2,,2,,,,5.82106106
Xavier,Grimble,TE,PIT,2550521,9/2/92,20.4658489,6.381847733,35.96021093,15.01998368,57,0.514021738,15,10.4658489,608,,0.37,,3,43.4,6.2,323,6.806344922
Luke,Willson,TE,SEA,2541199,1/15/90,20.07224952,12.343856,28.7164,7.140850564,58,0.732716155,16,10.07224952,609,,0.3,,4,,,,4.892430434
Brent,Celek,TE,PHI,2507218,1/25/85,19.83140481,8.962642667,37.5014,16.71380152,59,1.259255179,16,9.83140481,610,,0.41,,10,,,,8.620265379
Damien,Williams,RB,MIA,2550512,4/3/92,37.09005774,28.72646667,46.85706667,10.79798391,74,2.014612262,19,9.090057738,611,,0.44,,3,79.1,7.7,259.2,4.99498893
Brandon,Coleman,WR,NO,2550328,6/22/92,42.01596952,32.8772,55.03988133,9.979691623,101,1.793356667,18,9.015969524,612,,0.66,,3,100.2,11.3,261,5.226696421
Levine,Toilolo,TE,ATL,2540203,7/30/91,18.84766193,13.814414,23.5702976,4.748736885,60,1.226694571,16,8.847661929,613,,0.2,,4,,,,3.960909422
Barkevious,Mingo,LB,IND,2540140,10/4/90,15.5,3.1,27.9,21.92031022,146,15.5,41,8.5,614,,0.2,,4,,,,5.441330868
Demetrius,Harris,TE,KC,2541187,7/29/91,18.29663733,9.81812,25.73608693,9.788403646,61,1.847702643,16,8.296637333,615,,0.17,,4,,,,5.923422961
Harrison,Butker,K,CAR,2558245,7/14/95,8.9,0,18.1,9.782484347,36,8.9,22,7.9,616,,0.19,,0,,,,4.394147754
Cameron,Meredith,WR,CHI,2553568,9/21/92,40.65753143,-3.386510667,94.28325067,44.02583768,102,1.248190476,18,7.657531429,617,106.625,3.15,510.375,2,,,,12.28942467
Tarik,Cohen,RB,CHI,2558250,7/26/95,35.18327,17.5992,53.886,18.52591322,75,0.26064619,19,7.18327,618,177.395,0.85,440.605,0,78.2,11.7,218.9,6.848395927
Alfred,Morris,RB,DAL,2533457,12/12/88,34.96762095,21.63953333,54.46256,16.98929003,76,1.272047143,19,6.967620952,619,169.435,0.56,449.565,5,76.9,9.9,228.1,6.252409748
Ed,Dickson,TE,CAR,497224,7/25/87,16.94529738,9.53688,24.392978,8.733356526,62,1.010941381,17,6.945297381,620,,0.2,,7,,,,5.512573523
Joe,Williams,RB,SF,2557936,9/4/93,34.87762667,21.69804,58.8548,17.34517127,77,3.334715238,19,6.877626667,621,161.43,2.05,459.57,0,62.4,10.4,183,6.409258764
Albert,Wilson,WR,KC,2550272,7/12/92,39.78769429,28.66014667,56.01233467,12.70909424,103,0.81446075,18,6.787694286,622,,0.39,,3,93.2,10.5,249.2,5.399607087
Braxton,Miller,WR,HOU,2555348,11/30/92,39.03098762,29.08245467,50.16906667,11.93579591,104,0.233739893,18,6.030987619,623,221.43,0.6,401.57,1,87.6,11.9,238.4,5.52591703
Anthony,Fasano,TE,MIA,2495835,4/20/84,15.952572,7.871432,22.731096,7.553338491,63,0.3969945,17,5.952572,624,,0.14,,11,,,,5.053058742
Rhett,Ellison,TE,NYG,2532835,10/3/88,15.91614,8.49735,24.47385,7.595783653,64,0.8779525,17,5.91614,625,,0.64,,5,,,,5.069587455
JuJu,Smith-Schuster,WR,PIT,2558149,11/22/96,38.91547945,21.47128,64.7567728,21.9390902,105,1.062810977,18,5.915479453,626,178.97,2.1,447.03,0,92.2,14.7,231.8,7.016007952
Cordarrelle,Patterson,WR,OAK,2540145,3/17/91,38.679016,24.7726,55.675258,15.25053918,106,1.671935524,18,5.679016,627,,0.73,,4,103.1,10.3,293.8,5.642020645
Stephen,Anderson,TE,HOU,2556463,1/30/93,15.195015,6.35152,27.59076833,9.888669515,65,0.380247,17,5.195015,628,,0.19,,1,,,,5.96246783
Jace,Amaro,TE,TEN,2543481,6/26/92,14.88136,3.391245,28.28299,11.70072762,66,0.658086,17,4.88136,629,,0.24,,3,,,,6.668107456
Darren,Fells,TE,DET,2540928,4/22/86,14.748176,9.85424,22.068752,7.00758868,67,1.067870833,17,4.748176,630,,0.13,,5,,,,4.840536477
Jeremy,Langford,RB,CHI,2552379,12/6/91,32.51352095,8.120533333,51.7448,20.39586186,78,2.527783333,19,4.513520952,631,180.36,0.65,450.64,2,79,10.1,239.9,6.715489149
Tajae,Sharpe,WR,TEN,2555317,12/23/94,37.02632095,8.979693333,69.190764,28.57426745,107,0.217075952,18,4.026320952,632,,0.61,,1,98.3,19.2,246.1,8.399216876
Kamar,Aiken,WR,IND,2530660,5/30/89,36.98784,18.6758,58.01896,20.25600077,108,0.424482381,18,3.98784,633,,0.66,,6,93.8,11.3,250.2,6.327714169
Matt,Barkley,QB,SF,2539308,9/8/90,16.82038286,0.6822,36.5842,19.61057859,41,0.795546399,22,3.820382857,634,,0.37,,4,,,,5.916553103
Gavin,Escobar,TE,KC,2540211,2/3/91,13.698372,0.64512,26.544816,12.91751609,68,0.084057833,17,3.698372,635,,0.35,,4,,,,7.141941135
Jerell,Adams,TE,NYG,2555311,12/31/92,13.66223833,3.907033333,25.044,11.636802,69,0.203200238,17,3.662238333,636,,0.42,,1,,,,6.643213967
Taywan,Taylor,WR,TEN,2557870,3/2/95,36.63065,24.19008,48.57518,13.10986271,109,0.417973381,19,3.63065,637,,1.26,,0,98.7,15.8,257.6,6.234374214
Michael,Roberts,TE,DET,2558049,5/7/94,13.56639,5.69541,22.88861,7.998385569,70,0.242059643,18,3.56639,638,,0.4,,0,,,,5.226366017
Charone,Peake,WR,NYJ,2555477,10/16/92,36.49606524,19.8356,52.19373067,15.2331179,110,0.592987905,19,3.496065238,639,,0.33,,1,91.2,10.2,236.5,5.62521395
MarQueis,Gray,TE,MIA,2540259,11/7/90,13.35168619,2.4878,26.18539333,10.79956681,71,0.76254331,18,3.35168619,640,,0.12,,4,,,,6.317183403
Bryce,Petty,QB,NYJ,2552369,5/31/91,16.32284,1.718328,33.584,13.65588791,42,0.768209583,22,3.32284,641,,0.26,,2,,,,5.177389249
Jeff,Heuerman,TE,DEN,2552399,11/24/92,13.29697452,6.051175,22.574775,9.136300842,72,1.88322318,18,3.296974524,642,,0.21,,2,,,,5.669485421
Dontrelle,Inman,WR,LAC,2530700,1/31/89,35.929288,20.5254,56.7024,18.06034275,111,0.16792419,19,2.929288,643,,0.51,,4,98.2,12.2,259.4,6.226929781
Brice,Butler,WR,DAL,2541388,1/29/90,35.87686667,17.22038667,44.3056,14.57086091,112,0.514357024,19,2.876866667,644,,0.4,,4,,,,5.977732072
Matt,Moore,QB,MIA,2507282,8/9/84,15.72683292,0.605966667,34.36626667,14.41375708,43,1.268287054,22,2.726832917,645,,0.5,,10,,,,5.271464581
Jaron,Brown,WR,ARI,2541966,1/8/90,35.64586095,19.0892,53.69061333,16.61950265,113,1.032276071,19,2.645860952,646,,0.7,,4,85.3,16.2,212.5,6.670162436
Joey,Bosa,DL,LAC,2555249,7/11/95,94.9,94.02,95.78,1.555634919,3,1.1875,3,2.575,647,84.94,4.21,562.06,1,,,,2.926985566
Zach,Zenner,RB,DET,2553631,9/13/91,30.5723019,20.17552,46.9172,12.32196947,79,1.753095238,20,2.572301905,648,,0.59,,2,74.2,7.7,231.2,5.181897959
Scott,Tolzien,QB,IND,2495425,9/4/87,15.38242792,1.751866667,29.47240667,12.44708306,44,2.303146012,22,2.382427917,649,,0.34,,6,,,,5.027338659
Jason,Pierre-Paul,DL,NYG,496843,2/28/89,94.65,88.93,100.37,10.11162697,4,3.4875,3,2.325,650,121.73,2.22,528.27,7,,,,4.303987907
Bruce,Ellington,WR,HOU,2543646,8/22/91,35.07915833,14.284474,59.722084,25.11162347,114,1.022592619,19,2.079158333,651,,0.41,,3,107.2,36.7,254.1,10.64275172
Luke,Stocker,TE,TB,2495234,7/17/88,11.88131124,1.58864,28.0952,17.11241819,73,1.002215513,18,1.881311238,652,,0.07,,6,,,,8.775492034
C.J.,Spiller,RB,KC,497204,8/15/87,29.39917333,9.434566667,44.066,16.566334,80,1.746153333,21,1.399173333,653,,0.53,,7,91.7,22.5,245.3,9.05322682
Jaelen,Strong,WR,HOU,2552463,1/25/94,34.14801143,20.91676,46.051704,11.44764212,115,0.232947678,19,1.148011429,654,,0.39,,2,98.9,15.3,238.5,5.98158086
Carlos,Henderson,WR,DEN,2558003,12/19/94,33.96512,5.297,50.2724,20.89433523,116,0.346498462,20,0.96512,655,,1.25,,0,98.8,13,252.8,6.650088837
Niles,Paul,TE,WAS,2495211,8/9/89,10.94619145,1.1904,26.52439133,18.11105214,74,0.206604545,18,0.94619145,656,,0.15,,6,,,,9.16437343
Dede,Westbrook,WR,JAC,2557895,11/21/93,33.8650075,23.434928,50.5957219,15.0616682,117,0.771301713,20,0.8650075,657,,0.72,,0,98.5,14.8,237.2,6.294091755
C.J.,Uzomah,TE,CIN,2552559,1/14/93,10.812,6.4738,16.244,5.200590003,75,0.165223095,19,0.812,658,,0.24,,2,,,,4.136867061
Tyler,Kroft,TE,CIN,2552586,10/15/92,10.66717381,3.193086,21.0696,8.38163629,76,0.32038881,19,0.66717381,659,,0.21,,2,,,,5.375608966
Crockett,Gillmore,TE,FA,2543794,11/16/91,10.62638,2.125276,19.127484,15.02797071,77,0.626795952,19,0.62638,660,,0.3,,3,,,,7.963780351
Sean,Mannion,QB,LAR,2552576,4/25/92,13.53466381,0,32.78786667,20.1098634,45,0.99660381,22,0.53466381,661,,0.19,,2,,,,5.978530006
Danielle,Hunter,DL,MIN,2552603,10/29/94,92.775,92.595,92.955,0.318198052,5,3.5,4,0.45,662,113.93,2.5,548.07,2,,,,2.727832335
Chester,Rogers,WR,IND,2556396,1/12/94,33.37223557,6.77062,61.19188267,23.20273589,118,0.858557941,20,0.372235575,663,,0.3,,1,111.1,23,245.3,8.391429587
Aaron,Jones,RB,GB,2558116,12/2/94,28.23924,10.7824,46.51784,17.81768987,81,1.29325,21,0.23924,664,,0.99,,0,84.2,11.5,227.1,6.716255157
Bucky,Hodges,TE,MIN,2558011,8/8/95,10.06719,5.76298,14.83443,4.573603445,78,0.322462952,19,0.06719,665,,0.82,,0,,,,3.892710122
Marcus,Sherels,DB,MIN,2508007,9/30/87,3,3,3,,157,3,0,0,666,,0.23,,7,,,,
Nick,OLeary,TE,BUF,2552403,8/31/92,9.931978095,2.517996,16.201064,6.522912147,79,0.399806762,19,-0.068021905,667,,0.21,,2,,,,4.651796962
Victor,Cruz,WR,CHI,2507855,11/11/86,32.815176,8.04322,57.721108,22.89429154,119,0.841315367,20,-0.184824,668,212.36,0.4,455.64,7,111,17.8,263.5,7.581494348
Ryan,Fitzpatrick,QB,TB,2506581,11/24/82,12.6239,1.46152,31.43452,19.51606031,46,0.890039762,22,-0.3761,669,,0.19,,12,,,,5.90482042
Temarrick,Hemingway,TE,LAR,2555486,7/30/93,9.557476,1.27752,23.450396,15.14544009,80,0.294125524,19,-0.442524,670,,1.38,,1,,,,8.009524495
Ben,Koyack,TE,JAC,2552396,4/9/93,9.506866667,3.106033333,15.88648,6.782014911,81,0.552949524,19,-0.493133333,671,,0.42,,2,,,,4.752695039
Nathan,Peterman,QB,BUF,2558191,5/4/94,12.45222,0,16.514,8.090288683,47,1.756614762,23,-0.54778,672,,1.41,,0,,,,4.486523848
Geronimo,Allison,WR,GB,2556460,1/18/94,32.21217927,8.281346667,52.87109,19.77392568,120,2.188477552,20,-0.787820733,673,,0.47,,1,107.5,14.7,261.5,6.784029278
Donnel,Pumphrey,RB,PHI,2558850,12/6/94,27.0668,7.54812,39.76336,18.45978742,82,0.29574,21,-0.9332,674,,0.79,,0,85.2,10,250.3,6.455399128
Troy,Niklas,TE,ARI,2543628,9/18/92,9.019834286,0,17.69461867,7.841832684,82,0.781629286,19,-0.980165714,675,,0.17,,3,,,,5.165402233
Younghoe,Koo,K,LAC,2559205,8/3/94,0,0,0,0,37,,22,-1,676,,0.86,,0,,,,2.978537406
Kaimi,Fairbairn,K,HOU,2556521,1/29/94,0,0,0,0,37,0,22,-1,676,,0.1,,1,,,,2.978537406
Mike,Meyer,K,ATL,2553835,6/2/92,0,0,0,0,37,0,22,-1,676,,2.74,,1,,,,2.978537406
Nick,Rose,K,SF,2556450,5/5/94,0,0,0,0,37,0,22,-1,676,,1.29,,1,,,,2.978537406
Ross,Martin,K,NYJ,2556607,7/3/93,0,0,0,0,37,0,22,-1,676,,0.13,,1,,,,2.978537406
Travis,Coons,K,FA,2550551,2/6/92,0,0,0,,37,0,22,-1,676,,0.09,,3,,,,
Dan,Carpenter,K,FA,2507401,11/25/85,0,0,0,0,37,0,23,-1,676,,0.11,,9,24,8.2,289,7.000321291
Jordan,Gay,K,TEN,2542060,3/29/90,0,0,0,,37,0,22,-1,676,,4.48,,2017,,,,
Jacob,Tamme,TE,FA,324,3/15/85,8.888,0.26,14.4808,9.909042604,83,1.425460714,20,-1.112,684,,0.2,,9,,,,5.970401383
Branden,Oliver,RB,LAC,2550658,5/7/91,26.82518,23.0363,30.34904,3.625067344,83,0.564795,21,-1.17482,685,203.33,0.46,481.67,3,78.1,8.2,237.8,4.228469427
Michael,Floyd,WR,MIN,2532841,11/27/89,31.735542,20.4383,41.474926,10.80037742,121,3.653208286,20,-1.264458,686,,0.57,,5,93,15.7,238,5.971992661
Elijah,McGuire,RB,NYJ,2557934,6/1/94,26.71694,17.0419,39.35712,11.14702923,84,1.251853571,21,-1.28306,687,,0.56,,0,91.3,9,232,5.332122758
Landry,Jones,QB,PIT,2539287,4/4/89,11.01550048,0.3374,22.14,10.15638027,48,0.97423681,23,-1.984499524,688,,0.52,,4,,,,4.742990606
Lance,Dunbar,RB,LAR,2535708,1/25/90,25.80383,16.3404,40.651,13.2602521,85,1.032388571,21,-2.19617,689,,0.41,,5,88,14.9,290.8,6.927082357
Eric,Saubert,TE,ATL,2558023,5/1/94,7.58841,3.94543,12.35934,4.252596177,84,0.266842381,20,-2.41159,690,,0.23,,0,,,,3.767705605
Drew,Stanton,QB,ARI,2495748,5/7/84,10.37571,1.417242,16.7318,6.815797173,49,1.359119667,23,-2.62429,691,,0.5,,10,,,,4.328319484
Nick,Vannett,TE,SEA,2555289,3/6/93,7.336668571,1.4688,13.61194533,6.870313264,85,0.111815238,20,-2.663331429,692,,0.19,,1,,,,4.787079597
Logan,Paulsen,TE,SF,2507828,2/26/87,7.306466667,0.518,14.06512,7.269834094,86,0.177403833,20,-2.693533333,693,,0.18,,7,,,,4.942658343
Carlos,Dunlap,DL,CIN,496780,2/28/89,89.55,86.31,92.79,5.727564928,6,0.6375,5,-2.775,694,,1.99,,7,,,,3.59841646
Daniel,Brown,TE,CHI,2553900,5/26/92,7.14324,-0.1,14.488,7.386318141,87,0.278697167,20,-2.85676,695,,0.23,,2,,,,4.988018787
Alfred,Blue,RB,HOU,2543600,4/27/91,25.12634286,17.78501333,38.56872,9.601086431,86,1.036647857,21,-2.873657143,696,,0.34,,3,84.7,10.1,221.7,5.391565192
Rico,Gathers,TE,DAL,2556375,1/7/94,7.114885667,0,14.11217067,7.014788809,88,0.673535667,20,-2.885114333,697,,0.83,,1,47.1,12.2,284,7.403962677
Adrian,Colbert,DB,SF,2558857,10/6/93,0,0,0,,158,0,0,-3,698,,0.1,,0,,,,
Ahkello,Witherspoon,DB,SF,2558157,3/21/95,0,0,0,,158,0,0,-3,698,,0.28,,0,,,,
Brandon,Wilson,DB,CIN,2558786,7/27/94,0,0,0,,158,0,0,-3,698,,0.17,,0,,,,
Brendan,Langley,DB,DEN,2558186,10/16/94,0,0,0,,158,0,0,-3,698,,0.75,,0,,,,
Brian,Allen,DB,PIT,2558237,10/21/93,0,0,0,,158,0,0,-3,698,,0.21,,0,,,,
Cameron,Sutton,DB,PIT,2558849,2/27/95,0,0,0,,158,0,0,-3,698,,0.25,,0,,,,
Chidobe,Awuzie,DB,DAL,2557840,5/24/95,0,0,0,,158,0,0,-3,698,,0.39,,0,,,,
Chuck,Clark,DB,BAL,2558248,4/19/95,0,0,0,,158,0,0,-3,698,,0.17,,0,,,,
Cordrea,Tankersley,DB,MIA,2557931,11/19/93,0,0,0,,158,0,0,-3,698,,0.19,,0,,,,
Corn,Elder,DB,CAR,2558171,10/9/94,0,0,0,,158,0,0,-3,698,,0.19,,0,,,,
Damontae,Kazee,DB,ATL,2558184,6/5/93,0,0,0,,158,0,0,-3,698,,0.19,,0,,,,
Delano,Hill,DB,SEA,2558077,11/26/95,0,0,0,,158,0,0,-3,698,,0.6,,0,,,,
Desmond,King,DB,LAC,2557927,12/14/94,0,0,0,,158,0,0,-3,698,,0.23,,0,,,,
Fabian,Moreau,DB,WAS,2558136,4/9/94,0,0,0,,158,0,0,-3,698,,0.21,,0,,,,
Howard,Wilson,DB,CLE,2558158,10/30/95,0,0,0,,158,0,0,-3,698,,0.22,,0,,,,
Jack,Tocho,DB,MIN,2558153,11/2/95,0,0,0,,158,0,0,-3,698,,0.09,,0,,,,
Jalen,Myrick,DB,JAC,2558140,2/27/95,0,0,0,,158,0,0,-3,698,,0.12,,0,,,,
Jamal,Agnew,DB,DET,2558821,4/3/95,0,0,0,,158,0,0,-3,698,,0.37,,0,,,,
Jeremy,Clark,DB,NYJ,2558249,6/29/94,0,0,0,,158,0,0,-3,698,,0.15,,0,,,,
John,Johnson,DB,LAR,2558183,1/1/94,0,0,0,,158,0,0,-3,698,,0.23,,0,,,,
Johnathan,Ford,DB,ARI,2558174,11/1/94,0,0,0,,158,0,0,-3,698,,0.14,,0,,,,
Josh,Harvey-Clemons,DB,WAS,2557880,2/20/94,0,0,0,,158,0,43,-3,698,,0.24,,0,,,,
